"height","validator","percentage"
513138,"Cryptography🔐",0.000019
513138,"KalpaTech",0.970228
513138,"qf3l3k",0.001027
513138,"SpacePotato",0.742528
513138,"Messi",0.060498
513138,"RHINO",0.236145
513138,"Witval",0.204220
513138,"Chill Validation",0.466548
513138,"web34ever",0.163426
513138,"milkstake",0.573732
513138,"🇫🇷 Crypto.bzh",0.000006
513138,"AUDIT.one",0.223859
513138,"0% FEES | Zoomer Labs",0.000303
513138,"stake.systems",0.122542
513138,"OmniFlix Network",1.207176
513138,"OranG3cluB",0.119588
513138,"windpowerstake",0.000156
513138,"needlecast",0.361099
513138,"deus labs",1.055150
513138,"0% fee - Imperator.co",2.788711
513138,"elsehow",0.493258
513138,"FreshJUNO",1.002106
513138,"01node",0.762458
513138,"Citadel.one",2.840695
513138,"Bi23 Labs",0.710391
513138,"StakeLab",0.232253
514938,"0% fee | Stakewolle.com",0.105322
514938,"SmartNodes",2.172720
514938,"STC Capital",0.334800
514938,"Ubik Capital",0.201594
514938,"Bro_n_Bro",0.576356
514938,"WeStaking",1.268624
514938,"SolidStake",0.031961
514938,"Cros-nest",0.651152
514938,"Cypher Core",0.199916
514938,"CommunityStaking",0.406006
514938,"Inotel",1.266420
514938,"0% fees 🚀 | BlueStake",2.987269
514938,"LOACOM",0.000053
514938,"Crab Shack (ben2x4)",0.933977
514938,"Artifact",0.314171
514938,"Stakecito",1.305714
514938,"Regenerator | Green Validator 🌱",0.248324
514938,"Swiss Staking",3.618041
514938,"StarCluster",0.088978
514938,"Invicta Stake",0.159733
514938,"NodesGuru",0.167086
514938,"syncnode",0.128192
514938,"Disperze",3.351639
514938,"SG-1",8.681891
514938,"Cephalopod Equipment Corp",2.289509
514938,"Stakin",0.492415
514938,"jabbey",0.189585
514938,"Stakers",0.160679
514938,"meow",0.808076
514938,"#decentralizehk",0.161644
514938,"Oldcat",0.099275
514938,"pathrocknetwork",0.109568
514938,"0% fee - EZStaking.io 100% Slash Protected",0.852180
514938,"0% fees | Validator.run",0.148214
514938,"Simply Staking",0.307746
514938,"Consensus One",0.463129
514938,"Cosmostation",8.074655
514938,"Secure Secrets",0.565138
514938,"SOLAR Validator",0.115720
514938,"commercio.network",0.127053
514938,"Highlander-Nodes",0.334513
514938,"天照☀",0.250582
514938,"Cosmic Validator",0.619064
514938,"kytzu",0.133506
514938,"Lavender.five Nodes",1.215480
514938,"Wave",0.110756
514938,"Klub Staking",0.312599
514938,"studentmtk",0.000027
514938,"Cat Boss",0.201214
514938,"notional-validator",0.673143
514938,"chainvibes",0.234991
514938,"kingnodes",1.773856
514938,"NosNode🔆️",0.450037
514938,"[ block pane ]",0.276459
514938,"Wetez",0.161243
514938,"KingSuper",0.119612
514938,"dimi 🦙",1.432547
514938,"stakefish",3.814141
514938,"Chainflow",0.147742
514938,"tor",0.000030
514938,"blockscape",0.832987
514938,"Sentinel",6.654576
514938,"strangelove-ventures",1.189084
514938,"cyberG",0.151030
514938,"STAKECRAFT",0.077449
514938,"Ping",0.217763
514938,"Provalidator",2.227543
514938,"ITA Stakers",0.895670
514938,"Komikuri",0.011367
514938,"0base.vc",6.897908
514938,"0% fee ✅ CryptoCrew Validators #GenesisCrew",0.789341
514938,"Agaram.ai",0.058236
514938,"Fist of the North Star",0.132497
514938,"Chorus One",1.455976
514938,"BasBlock",0.347098
514938,"Validating Chaos",0.496385
514938,"ChainLayer",0.956865
514938,"Centurion",0.051296
514938,"cloverstaking",0.000409
514938,"Chandrodaya",0.061823
514938,"Stakely.io",0.354946
514938,"Figment",3.573059
514938,"Martian Forest",0.000034
514938,"StakeWithUs",0.064317
514938,"HashQuark",0.454314
514938,"POSTHUMAN ✵ DVS",0.290417
514938,"Cryptography🔐",0.000019
514938,"KalpaTech",0.969422
514938,"qf3l3k",0.001027
514938,"SpacePotato",0.742094
514938,"Messi",0.061634
514938,"RHINO",0.235949
514938,"Witval",0.204050
514938,"Chill Validation",0.466175
514938,"web34ever",0.163290
514938,"milkstake",0.573255
514938,"🇫🇷 Crypto.bzh",0.000006
514938,"AUDIT.one",0.223688
514938,"0% FEES | Zoomer Labs",0.000302
514938,"stake.systems",0.122959
514938,"OmniFlix Network",1.209965
514938,"OranG3cluB",0.119488
514938,"windpowerstake",0.000156
514938,"needlecast",0.360799
514938,"deus labs",1.054274
514938,"0% fee - Imperator.co",2.787190
514938,"elsehow",0.492849
514938,"FreshJUNO",1.001316
514938,"01node",0.761825
514938,"Citadel.one",2.836706
514938,"Bi23 Labs",0.709006
514938,"StakeLab",0.234094
516738,"0% fee | Stakewolle.com",0.103508
516738,"SmartNodes",2.126167
516738,"STC Capital",0.327538
516738,"Ubik Capital",0.197281
516738,"Bro_n_Bro",0.564070
516738,"WeStaking",1.241437
516738,"SolidStake",0.031276
516738,"Cros-nest",0.637256
516738,"Cypher Core",0.195632
516738,"CommunityStaking",0.397322
516738,"Inotel",1.239280
516738,"0% fees 🚀 | BlueStake",2.926609
516738,"LOACOM",0.000052
516738,"Crab Shack (ben2x4)",0.913967
516738,"Artifact",0.307438
516738,"Stakecito",1.277473
516738,"Regenerator | Green Validator 🌱",0.243154
516738,"Swiss Staking",3.538507
516738,"StarCluster",0.087071
516738,"Invicta Stake",0.156310
516738,"NodesGuru",0.163506
516738,"syncnode",0.125445
516738,"Disperze",3.282109
516738,"SG-1",8.497952
516738,"Cephalopod Equipment Corp",2.240444
516738,"Stakin",0.482443
516738,"jabbey",0.185530
516738,"Stakers",0.157235
516738,"meow",0.790758
516738,"#decentralizehk",0.158180
516738,"Oldcat",0.097148
516738,"pathrocknetwork",0.107220
516738,"0% fee - EZStaking.io 100% Slash Protected",0.833976
516738,"0% fees | Validator.run",0.145265
516738,"Simply Staking",0.301151
516738,"Consensus One",0.453233
516738,"Cosmostation",7.900977
516738,"Secure Secrets",0.553404
516738,"SOLAR Validator",0.113240
516738,"commercio.network",0.124330
516738,"Highlander-Nodes",0.328496
516738,"天照☀",0.245217
516738,"Cosmic Validator",0.605797
516738,"kytzu",0.130645
516738,"Lavender.five Nodes",1.189444
516738,"Wave",0.108382
516738,"Klub Staking",0.306480
516738,"studentmtk",0.000026
516738,"Cat Boss",0.196919
516738,"notional-validator",0.658717
516738,"chainvibes",0.229955
516738,"kingnodes",1.736355
516738,"NosNode🔆️",0.440434
516738,"[ block pane ]",0.270534
516738,"Wetez",0.157788
516738,"KingSuper",0.117048
516738,"dimi 🦙",1.401847
516738,"stakefish",3.731930
516738,"Chainflow",0.144576
516738,"tor",0.000029
516738,"blockscape",0.815136
516738,"Sentinel",6.519049
516738,"strangelove-ventures",1.163602
516738,"cyberG",0.147794
516738,"STAKECRAFT",0.075789
516738,"Ping",0.213096
516738,"Provalidator",2.185531
516738,"ITA Stakers",0.879377
516738,"Komikuri",0.011124
516738,"0base.vc",6.749457
516738,"0% fee ✅ CryptoCrew Validators #GenesisCrew",0.772350
516738,"Agaram.ai",0.056988
516738,"Fist of the North Star",0.129658
516738,"Chorus One",1.425644
516738,"BasBlock",0.339660
516738,"Validating Chaos",0.485747
516738,"ChainLayer",0.936359
516738,"Centurion",0.050197
516738,"cloverstaking",0.000400
516738,"Chandrodaya",0.060499
516738,"Stakely.io",0.347339
516738,"Figment",3.519510
516738,"Martian Forest",0.000034
516738,"StakeWithUs",0.063084
516738,"HashQuark",0.444578
516738,"POSTHUMAN ✵ DVS",0.284198
516738,"Cryptography🔐",0.000019
516738,"BouBouNode",2.116524
516738,"KalpaTech",0.948647
516738,"qf3l3k",0.001005
516738,"SpacePotato",0.726191
516738,"Messi",0.060313
516738,"RHINO",0.230928
516738,"Witval",0.199678
516738,"Chill Validation",0.456185
516738,"web34ever",0.159790
516738,"milkstake",0.560970
516738,"🇫🇷 Crypto.bzh",0.000006
516738,"AUDIT.one",0.218897
516738,"0% FEES | Zoomer Labs",0.000296
516738,"stake.systems",0.120324
516738,"OmniFlix Network",1.184199
516738,"OranG3cluB",0.116928
516738,"windpowerstake",0.000153
516738,"needlecast",0.353067
516738,"deus labs",1.031680
516738,"0% fee - Imperator.co",2.727827
516738,"elsehow",0.482287
516738,"FreshJUNO",0.979857
516738,"01node",0.722552
516738,"Citadel.one",2.777074
516738,"Bi23 Labs",0.693812
516738,"StakeLab",0.229077
518538,"0% fee | Stakewolle.com",0.103460
518538,"SmartNodes",2.125385
518538,"STC Capital",0.327387
518538,"Ubik Capital",0.197189
518538,"Bro_n_Bro",0.566040
518538,"WeStaking",1.240979
518538,"SolidStake",0.031262
518538,"Cros-nest",0.636963
518538,"Cypher Core",0.195541
518538,"CommunityStaking",0.397154
518538,"Inotel",1.238707
518538,"0% fees 🚀 | BlueStake",2.922372
518538,"LOACOM",0.000052
518538,"Crab Shack (ben2x4)",0.913544
518538,"Artifact",0.307296
518538,"Stakecito",1.278876
518538,"Regenerator | Green Validator 🌱",0.243041
518538,"Swiss Staking",3.560251
518538,"StarCluster",0.087031
518538,"Invicta Stake",0.156238
518538,"NodesGuru",0.163430
518538,"syncnode",0.125387
518538,"Disperze",3.280645
518538,"SG-1",8.495161
518538,"Cephalopod Equipment Corp",2.240593
518538,"Stakin",0.482219
518538,"jabbey",0.185452
518538,"Stakers",0.157163
518538,"meow",0.790392
518538,"#decentralizehk",0.158107
518538,"Oldcat",0.097103
518538,"pathrocknetwork",0.107170
518538,"0% fee - EZStaking.io 100% Slash Protected",0.833921
518538,"0% fees | Validator.run",0.145198
518538,"Simply Staking",0.301012
518538,"Consensus One",0.453024
518538,"Cosmostation",7.897387
518538,"Secure Secrets",0.553479
518538,"SOLAR Validator",0.131558
518538,"commercio.network",0.142670
518538,"Highlander-Nodes",0.328344
518538,"天照☀",0.245111
518538,"Cosmic Validator",0.605517
518538,"kytzu",0.130584
518538,"Lavender.five Nodes",1.188893
518538,"Wave",0.108332
518538,"Klub Staking",0.306338
518538,"studentmtk",0.000026
518538,"Cat Boss",0.197118
518538,"notional-validator",0.658934
518538,"chainvibes",0.229849
518538,"kingnodes",1.735552
518538,"NosNode🔆️",0.439354
518538,"[ block pane ]",0.270409
518538,"Wetez",0.157715
518538,"KingSuper",0.116994
518538,"dimi 🦙",1.401198
518538,"stakefish",3.730440
518538,"Chainflow",0.144520
518538,"tor",0.000029
518538,"blockscape",0.814759
518538,"Sentinel",6.519162
518538,"strangelove-ventures",1.163064
518538,"cyberG",0.147725
518538,"STAKECRAFT",0.075754
518538,"Ping",0.212998
518538,"Provalidator",2.184609
518538,"ITA Stakers",0.888414
518538,"Komikuri",0.011119
518538,"0base.vc",6.746659
518538,"CryptoCrew Validators ✅",0.754498
518538,"Agaram.ai",0.057032
518538,"Fist of the North Star",0.129598
518538,"Chorus One",1.424985
518538,"BasBlock",0.339503
518538,"Validating Chaos",0.485522
518538,"ChainLayer",0.935926
518538,"Centurion",0.050174
518538,"cloverstaking",0.000400
518538,"Chandrodaya",0.060471
518538,"Stakely.io",0.347186
518538,"Figment",3.517881
518538,"Martian Forest",0.000034
518538,"StakeWithUs",0.063136
518538,"HashQuark",0.444372
518538,"POSTHUMAN ✵ DVS",0.284067
518538,"Cryptography🔐",0.000019
518538,"BouBouNode",2.116685
518538,"KalpaTech",0.948208
518538,"qf3l3k",0.001004
518538,"SpacePotato",0.725855
518538,"Messi",0.060285
518538,"RHINO",0.230821
518538,"Witval",0.199585
518538,"Chill Validation",0.455974
518538,"web34ever",0.159717
518538,"milkstake",0.560711
518538,"🇫🇷 Crypto.bzh",0.000006
518538,"AUDIT.one",0.218796
518538,"0% FEES | Zoomer Labs",0.000296
518538,"stake.systems",0.120270
518538,"OmniFlix Network",1.187202
518538,"OranG3cluB",0.116874
518538,"windpowerstake",0.000153
518538,"needlecast",0.352904
518538,"deus labs",1.031203
518538,"0% fee - Imperator.co",2.707353
518538,"elsehow",0.482064
518538,"FreshJUNO",0.979404
518538,"01node",0.722217
518538,"Citadel.one",2.775790
518538,"Bi23 Labs",0.693491
518538,"StakeLab",0.228971
520338,"0% fee | Stakewolle.com",0.103424
520338,"SmartNodes",2.125886
520338,"STC Capital",0.327272
520338,"Ubik Capital",0.197119
520338,"Bro_n_Bro",0.567011
520338,"WeStaking",1.241700
520338,"SolidStake",0.031251
520338,"Cros-nest",0.639972
520338,"Cypher Core",0.195472
520338,"CommunityStaking",0.397013
520338,"Inotel",1.238269
520338,"0% fees 🚀 | BlueStake",2.921428
520338,"LOACOM",0.000052
520338,"Crab Shack (ben2x4)",0.914966
520338,"Artifact",0.308359
520338,"Stakecito",1.280512
520338,"Regenerator | Green Validator 🌱",0.242955
520338,"Swiss Staking",3.559137
520338,"StarCluster",0.087000
520338,"Invicta Stake",0.156182
520338,"NodesGuru",0.163372
520338,"syncnode",0.125342
520338,"Disperze",3.279560
520338,"SG-1",8.492434
520338,"Cephalopod Equipment Corp",2.239811
520338,"Stakin",0.482049
520338,"jabbey",0.185394
520338,"Stakers",0.157126
520338,"meow",0.790113
520338,"#decentralizehk",0.158051
520338,"Oldcat",0.097068
520338,"pathrocknetwork",0.107132
520338,"0% fee - EZStaking.io 100% Slash Protected",0.833651
520338,"0% fees | Validator.run",0.145147
520338,"Simply Staking",0.302065
520338,"Consensus One",0.454603
520338,"Cosmostation",7.895175
520338,"Secure Secrets",0.555022
520338,"SOLAR Validator",0.131536
520338,"commercio.network",0.142620
520338,"Highlander-Nodes",0.328852
520338,"天照☀",0.245024
520338,"Cosmic Validator",0.607042
520338,"kytzu",0.130538
520338,"Lavender.five Nodes",1.188473
520338,"Wave",0.108294
520338,"Klub Staking",0.307680
520338,"studentmtk",0.000026
520338,"Cat Boss",0.197048
520338,"notional-validator",0.659281
520338,"chainvibes",0.229767
520338,"kingnodes",1.736101
520338,"NosNode🔆️",0.439273
520338,"[ block pane ]",0.270342
520338,"Wetez",0.157659
520338,"KingSuper",0.116953
520338,"dimi 🦙",1.400702
520338,"stakefish",3.729135
520338,"Chainflow",0.144469
520338,"tor",0.000029
520338,"blockscape",0.815805
520338,"Sentinel",6.517153
520338,"strangelove-ventures",1.162684
520338,"cyberG",0.147673
520338,"STAKECRAFT",0.075727
520338,"Ping",0.212922
520338,"Provalidator",2.183837
520338,"ITA Stakers",0.888103
520338,"Komikuri",0.011115
520338,"0base.vc",6.753418
520338,"CryptoCrew Validators ✅",0.752227
520338,"Agaram.ai",0.057011
520338,"Fist of the North Star",0.129552
520338,"Chorus One",1.424480
520338,"BasBlock",0.339382
520338,"Validating Chaos",0.486351
520338,"ChainLayer",0.937335
520338,"Centurion",0.050156
520338,"cloverstaking",0.000400
520338,"Chandrodaya",0.061029
520338,"Stakely.io",0.347063
520338,"Figment",3.516636
520338,"Martian Forest",0.000034
520338,"StakeWithUs",0.063121
520338,"HashQuark",0.444215
520338,"POSTHUMAN ✵ DVS",0.283980
520338,"Cryptography🔐",0.000019
520338,"BouBouNode",2.116056
520338,"KalpaTech",0.949410
520338,"qf3l3k",0.001004
520338,"SpacePotato",0.725627
520338,"Messi",0.060266
520338,"RHINO",0.230739
520338,"Witval",0.199515
520338,"Chill Validation",0.455813
520338,"web34ever",0.159660
520338,"milkstake",0.560512
520338,"🇫🇷 Crypto.bzh",0.000006
520338,"AUDIT.one",0.218719
520338,"0% FEES | Zoomer Labs",0.000296
520338,"stake.systems",0.120228
520338,"OmniFlix Network",1.186817
520338,"OranG3cluB",0.116832
520338,"windpowerstake",0.000153
520338,"needlecast",0.352779
520338,"deus labs",1.030838
520338,"0% fee - Imperator.co",2.703334
520338,"elsehow",0.481893
520338,"FreshJUNO",0.979057
520338,"01node",0.723121
520338,"Citadel.one",2.774819
520338,"Bi23 Labs",0.693246
520338,"StakeLab",0.228890
522138,"0% Fee to 2023 | Stakewolle.com",0.103434
522138,"SmartNodes",2.125623
522138,"STC Capital",0.328745
522138,"Ubik Capital",0.197091
522138,"Bro_n_Bro",0.567702
522138,"WeStaking",1.241620
522138,"SolidStake",0.031322
522138,"Cros-nest",0.640412
522138,"Cypher Core",0.195444
522138,"CommunityStaking",0.396967
522138,"Inotel",1.238092
522138,"0% fees 🚀 | BlueStake",2.919636
522138,"LOACOM",0.000052
522138,"Crab Shack (ben2x4)",0.914836
522138,"Artifact",0.308315
522138,"Stakecito",1.280361
522138,"Regenerator | Green Validator 🌱",0.242921
522138,"Swiss Staking",3.559637
522138,"StarCluster",0.086988
522138,"Invicta Stake",0.156160
522138,"NodesGuru",0.163349
522138,"syncnode",0.125324
522138,"Disperze",3.279137
522138,"SG-1",8.492108
522138,"Cephalopod Equipment Corp",2.239491
522138,"Stakin",0.481980
522138,"jabbey",0.185376
522138,"Stakers",0.157103
522138,"meow",0.790038
522138,"#decentralizehk",0.158046
522138,"Oldcat",0.097054
522138,"pathrocknetwork",0.107168
522138,"0% fee - EZStaking.io 100% Slash Protected",0.833532
522138,"0% fees | Validator.run",0.145126
522138,"Simply Staking",0.302022
522138,"Consensus One",0.454538
522138,"Cosmostation",7.896859
522138,"Secure Secrets",0.554943
522138,"SOLAR Validator",0.131533
522138,"commercio.network",0.142599
522138,"Highlander-Nodes",0.328909
522138,"天照☀",0.244989
522138,"Cosmic Validator",0.606956
522138,"kytzu",0.130520
522138,"Lavender.five Nodes",1.188327
522138,"Wave",0.108278
522138,"Klub Staking",0.307662
522138,"studentmtk",0.000026
522138,"Cat Boss",0.197024
522138,"notional-validator",0.659187
522138,"chainvibes",0.229735
522138,"kingnodes",1.735855
522138,"NosNode🔆️",0.439210
522138,"[ block pane ]",0.270321
522138,"Wetez",0.157637
522138,"KingSuper",0.116936
522138,"dimi 🦙",1.400503
522138,"stakefish",3.728832
522138,"Chainflow",0.144448
522138,"tor",0.000029
522138,"blockscape",0.815688
522138,"Sentinel",6.520540
522138,"strangelove-ventures",1.162588
522138,"cyberG",0.147652
522138,"STAKECRAFT",0.075717
522138,"Ping",0.212892
522138,"Provalidator",2.183537
522138,"ITA Stakers",0.887976
522138,"Komikuri",0.011113
522138,"0base.vc",6.749139
522138,"CryptoCrew Validators ✅",0.752125
522138,"Agaram.ai",0.057003
522138,"Fist of the North Star",0.129534
522138,"Chorus One",1.424277
522138,"BasBlock",0.339334
522138,"Validating Chaos",0.486281
522138,"ChainLayer",0.937259
522138,"Centurion",0.050149
522138,"cloverstaking",0.000400
522138,"Chandrodaya",0.061020
522138,"Stakely.io",0.347048
522138,"Figment",3.516135
522138,"Martian Forest",0.000092
522138,"StakeWithUs",0.063309
522138,"HashQuark",0.444152
522138,"POSTHUMAN ✵ DVS",0.283947
522138,"Cryptography🔐",0.000019
522138,"BouBouNode",2.115875
522138,"KalpaTech",0.949274
522138,"qf3l3k",0.001004
522138,"SpacePotato",0.725524
522138,"Messi",0.060258
522138,"RHINO",0.230706
522138,"Witval",0.199486
522138,"Chill Validation",0.456283
522138,"web34ever",0.159637
522138,"milkstake",0.560432
522138,"🇫🇷 Crypto.bzh",0.000006
522138,"AUDIT.one",0.218688
522138,"0% FEES | Zoomer Labs",0.000296
522138,"stake.systems",0.120211
522138,"OmniFlix Network",1.186907
522138,"OranG3cluB",0.116816
522138,"windpowerstake",0.000153
522138,"needlecast",0.352729
522138,"deus labs",1.032720
522138,"0% fee - Imperator.co",2.702911
522138,"elsehow",0.481824
522138,"FreshJUNO",0.978921
522138,"01node",0.723037
522138,"Citadel.one",2.777301
522138,"Bi23 Labs",0.693147
522138,"StakeLab",0.228864
523938,"0% Fee to 2023 | Stakewolle.com",0.103415
523938,"SmartNodes",2.125218
523938,"STC Capital",0.328682
523938,"Ubik Capital",0.197054
523938,"Bro_n_Bro",0.552691
523938,"WeStaking",1.241398
523938,"SolidStake",0.031316
523938,"Cros-nest",0.640296
523938,"Cypher Core",0.195407
523938,"CommunityStaking",0.397115
523938,"Inotel",1.237856
523938,"0% fees 🚀 | BlueStake",2.919331
523938,"LOACOM",0.000052
523938,"Crab Shack (ben2x4)",0.914662
523938,"Artifact",0.308256
523938,"Stakecito",1.280163
523938,"Regenerator | Green Validator 🌱",0.242874
523938,"Swiss Staking",3.561466
523938,"StarCluster",0.086971
523938,"Invicta Stake",0.156130
523938,"NodesGuru",0.163318
523938,"syncnode",0.125300
523938,"Disperze",3.278844
