"height","validator","percentage"
468138,"0% fee | Stakewolle.com",0.106554
468138,"SmartNodes",2.152282
468138,"STC Capital",0.332229
468138,"Ubik Capital",0.210555
468138,"Bro_n_Bro",0.547187
468138,"WeStaking",1.234293
468138,"Cros-nest",0.603479
468138,"Cypher Core",0.197316
468138,"CommunityStaking",0.394144
468138,"Inotel",1.239568
468138,"0% fees 🚀 | BlueStake",2.927880
468138,"Crab Shack (ben2x4)",0.921245
468138,"Artifact",0.323096
468138,"Stakecito",1.337113
468138,"Regenerator | Green Validator 🌱",0.238972
468138,"Swiss Staking",3.538311
468138,"StarCluster",0.087801
468138,"Invicta Stake",0.157515
468138,"NodesGuru",0.165132
468138,"syncnode",0.126497
468138,"Disperze",3.297294
468138,"SG-1",8.389861
468138,"Cephalopod Equipment Corp",2.239000
468138,"Stakin",0.484857
468138,"jabbey",0.186968
468138,"Stakers",0.158474
468138,"meow",0.748778
468138,"#decentralizehk",0.157466
468138,"Oldcat",0.097957
468138,"pathrocknetwork",0.108087
468138,"0% fee - EZStaking.io 100% Slash Protected",0.827146
468138,"0% fees | Validator.run",0.143294
468138,"Simply Staking",0.303677
468138,"Consensus One",0.456761
468138,"Cosmostation",7.794486
468138,"Secure Secrets",0.232106
468138,"SOLAR Validator",0.114119
468138,"commercio.network",0.125313
468138,"Highlander-Nodes",0.323536
468138,"天照☀",0.246937
468138,"Cosmic Validator",0.611127
468138,"kytzu",0.131741
468138,"Lavender.five Nodes",1.198987
468138,"Wave",0.109291
468138,"Klub Staking",0.307920
468138,"Cat Boss",0.187388
468138,"notional-validator",0.692830
468138,"chainvibes",0.229712
468138,"kingnodes",1.745263
468138,"NosNode🔆️",0.435466
468138,"[ block pane ]",0.264957
468138,"Wetez",0.159111
468138,"KingSuper",0.118030
468138,"dimi 🦙",1.411893
468138,"stakefish",3.791032
468138,"Chainflow",0.145765
468138,"blockscape",0.909172
468138,"Sentinel",6.323689
468138,"strangelove-ventures",1.174654
468138,"cyberG",0.149016
468138,"STAKECRAFT",0.076273
468138,"Ping",0.214105
468138,"Provalidator",1.194362
468138,"ITA Stakers",0.881970
468138,"0base.vc",8.116408
468138,"0% fee ✅ CryptoCrew Validators #GenesisCrew",0.766989
468138,"Agaram.ai",0.056667
468138,"Fist of the North Star",0.130734
468138,"Chorus One",1.435252
468138,"BasBlock",0.342508
468138,"Validating Chaos",0.514369
468138,"ChainLayer",0.928696
468138,"Chandrodaya",0.060985
468138,"Stakely.io",0.347217
468138,"Figment",3.521893
468138,"StakeWithUs",0.063154
468138,"HashQuark",0.448307
468138,"POSTHUMAN ✵ DVS",0.285480
468138,"BouBouNode",2.128095
468138,"KalpaTech",0.956529
468138,"SpacePotato",0.725221
468138,"Messi",0.059625
468138,"RHINO",0.232610
468138,"Witval",0.201130
468138,"Chill Validation",0.456060
468138,"web34ever",0.161138
468138,"milkstake",0.565633
468138,"AUDIT.one",0.220751
468138,"stake.systems",0.120764
468138,"OmniFlix Network",1.165983
468138,"OranG3cluB",0.117727
468138,"needlecast",0.356028
468138,"deus labs",1.035819
468138,"0% fee - Imperator.co",2.766908
468138,"elsehow",0.486277
468138,"FreshJUNO",0.987373
468138,"01node",0.745901
468138,"Citadel.one",2.806072
468138,"Bi23 Labs",0.713959
468138,"StakeLab",0.230695
469938,"0% fee | Stakewolle.com",0.106541
469938,"SmartNodes",2.151987
469938,"STC Capital",0.332197
469938,"Ubik Capital",0.210529
469938,"Bro_n_Bro",0.547259
469938,"WeStaking",1.234139
469938,"Cros-nest",0.603450
469938,"Cypher Core",0.197291
469938,"CommunityStaking",0.394197
469938,"Inotel",1.239413
469938,"0% fees 🚀 | BlueStake",2.927692
469938,"Crab Shack (ben2x4)",0.921130
469938,"Artifact",0.323284
469938,"Stakecito",1.337203
469938,"Regenerator | Green Validator 🌱",0.238943
469938,"Swiss Staking",3.540947
469938,"StarCluster",0.087791
469938,"Invicta Stake",0.157495
469938,"NodesGuru",0.165112
469938,"syncnode",0.126481
469938,"Disperze",3.296904
469938,"SG-1",8.392981
469938,"Cephalopod Equipment Corp",2.238705
469938,"Stakin",0.484797
469938,"jabbey",0.186948
469938,"Stakers",0.158454
469938,"meow",0.748685
469938,"#decentralizehk",0.157460
469938,"Oldcat",0.097944
469938,"pathrocknetwork",0.108074
469938,"0% fee - EZStaking.io 100% Slash Protected",0.827060
469938,"0% fees | Validator.run",0.143276
469938,"Simply Staking",0.303639
469938,"Consensus One",0.456704
469938,"Cosmostation",7.794096
469938,"Secure Secrets",0.232077
469938,"SOLAR Validator",0.114105
469938,"commercio.network",0.125298
469938,"Highlander-Nodes",0.323495
469938,"天照☀",0.246906
469938,"Cosmic Validator",0.611051
469938,"kytzu",0.131724
469938,"Lavender.five Nodes",1.198846
469938,"Wave",0.109277
469938,"Klub Staking",0.307882
469938,"Cat Boss",0.187429
469938,"notional-validator",0.692743
469938,"chainvibes",0.229683
469938,"kingnodes",1.745051
469938,"NosNode🔆️",0.435422
469938,"[ block pane ]",0.264924
469938,"Wetez",0.159091
469938,"KingSuper",0.118015
469938,"dimi 🦙",1.411757
469938,"stakefish",3.790650
469938,"Chainflow",0.145747
469938,"blockscape",0.909059
469938,"Sentinel",6.325181
469938,"strangelove-ventures",1.174508
469938,"cyberG",0.148998
469938,"STAKECRAFT",0.076263
469938,"Ping",0.214078
469938,"Provalidator",1.194324
469938,"ITA Stakers",0.881860
469938,"0base.vc",8.114996
469938,"0% fee ✅ CryptoCrew Validators #GenesisCrew",0.767043
469938,"Agaram.ai",0.056719
469938,"Fist of the North Star",0.130725
469938,"Chorus One",1.435073
469938,"BasBlock",0.342466
469938,"Validating Chaos",0.514306
469938,"ChainLayer",0.928580
469938,"Chandrodaya",0.060977
469938,"Stakely.io",0.347173
469938,"Figment",3.521529
469938,"StakeWithUs",0.063146
469938,"HashQuark",0.448251
469938,"POSTHUMAN ✵ DVS",0.285417
469938,"BouBouNode",2.127953
469938,"KalpaTech",0.956410
469938,"SpacePotato",0.725130
469938,"Messi",0.059620
469938,"RHINO",0.232581
469938,"Witval",0.201105
469938,"Chill Validation",0.456286
469938,"web34ever",0.161118
469938,"milkstake",0.565562
469938,"AUDIT.one",0.220723
469938,"stake.systems",0.120748
469938,"OmniFlix Network",1.165948
469938,"OranG3cluB",0.117712
469938,"needlecast",0.355984
469938,"deus labs",1.035690
469938,"0% fee - Imperator.co",2.767137
469938,"elsehow",0.486216
469938,"FreshJUNO",0.987249
469938,"01node",0.745808
469938,"Citadel.one",2.805826
469938,"Bi23 Labs",0.713870
469938,"StakeLab",0.230674
471738,"0% fee | Stakewolle.com",0.106518
471738,"SmartNodes",2.151667
471738,"STC Capital",0.332134
471738,"Ubik Capital",0.210484
471738,"Bro_n_Bro",0.548050
471738,"WeStaking",1.233895
471738,"Cros-nest",0.603350
471738,"Cypher Core",0.197254
471738,"CommunityStaking",0.394415
471738,"Inotel",1.239148
471738,"0% fees 🚀 | BlueStake",2.927607
471738,"Crab Shack (ben2x4)",0.920969
471738,"Artifact",0.323215
471738,"Stakecito",1.337839
471738,"Regenerator | Green Validator 🌱",0.238913
471738,"Swiss Staking",3.541868
471738,"StarCluster",0.087772
471738,"Invicta Stake",0.157462
471738,"NodesGuru",0.165082
471738,"syncnode",0.126454
471738,"Disperze",3.296611
471738,"SG-1",8.394916
471738,"Cephalopod Equipment Corp",2.238228
471738,"Stakin",0.484693
471738,"jabbey",0.186908
471738,"Stakers",0.158420
471738,"meow",0.748525
471738,"#decentralizehk",0.157459
471738,"Oldcat",0.097923
471738,"pathrocknetwork",0.108069
471738,"0% fee - EZStaking.io 100% Slash Protected",0.827425
471738,"0% fees | Validator.run",0.143246
471738,"Simply Staking",0.303574
471738,"Consensus One",0.456607
471738,"Cosmostation",7.792859
471738,"Secure Secrets",0.232028
471738,"SOLAR Validator",0.114081
471738,"commercio.network",0.125271
471738,"Highlander-Nodes",0.323426
471738,"天照☀",0.246853
471738,"Cosmic Validator",0.610920
471738,"kytzu",0.131696
471738,"Lavender.five Nodes",1.198609
471738,"Wave",0.109254
471738,"Klub Staking",0.307872
471738,"Cat Boss",0.187555
471738,"notional-validator",0.692595
471738,"chainvibes",0.229634
471738,"kingnodes",1.744465
471738,"NosNode🔆️",0.435413
471738,"[ block pane ]",0.264933
471738,"Wetez",0.159057
471738,"KingSuper",0.117990
471738,"dimi 🦙",1.411456
471738,"stakefish",3.790468
471738,"Chainflow",0.145739
471738,"blockscape",0.908906
471738,"Sentinel",6.326558
471738,"strangelove-ventures",1.174438
471738,"cyberG",0.148983
471738,"STAKECRAFT",0.076247
471738,"Ping",0.214041
471738,"Provalidator",1.194380
471738,"ITA Stakers",0.881732
471738,"0base.vc",8.118547
471738,"0% fee ✅ CryptoCrew Validators #GenesisCrew",0.767282
471738,"Agaram.ai",0.056707
471738,"Fist of the North Star",0.130698
471738,"Chorus One",1.434767
471738,"BasBlock",0.342392
471738,"Validating Chaos",0.514203
471738,"ChainLayer",0.928382
471738,"Chandrodaya",0.060964
471738,"Stakely.io",0.347216
471738,"Figment",3.520790
471738,"StakeWithUs",0.063132
471738,"HashQuark",0.448155
471738,"POSTHUMAN ✵ DVS",0.285381
471738,"BouBouNode",2.127620
471738,"KalpaTech",0.956205
471738,"SpacePotato",0.724975
471738,"Messi",0.059607
471738,"RHINO",0.232532
471738,"Witval",0.201062
471738,"Chill Validation",0.456189
471738,"web34ever",0.161083
471738,"milkstake",0.565441
471738,"AUDIT.one",0.220679
471738,"stake.systems",0.120723
471738,"OmniFlix Network",1.166159
471738,"OranG3cluB",0.117752
471738,"needlecast",0.355908
471738,"deus labs",1.035475
471738,"0% fee - Imperator.co",2.767182
471738,"elsehow",0.486132
471738,"FreshJUNO",0.987039
471738,"01node",0.745649
471738,"Citadel.one",2.805438
471738,"Bi23 Labs",0.713717
471738,"StakeLab",0.230655
473538,"0% fee | Stakewolle.com",0.106522
473538,"SmartNodes",2.149765
473538,"STC Capital",0.331930
473538,"Ubik Capital",0.210294
473538,"Bro_n_Bro",0.547792
473538,"WeStaking",1.232815
473538,"Cros-nest",0.602818
473538,"Cypher Core",0.197076
473538,"CommunityStaking",0.394348
473538,"Inotel",1.238029
473538,"0% fees 🚀 | BlueStake",2.924914
473538,"Crab Shack (ben2x4)",0.920198
473538,"Artifact",0.322923
473538,"Stakecito",1.337115
473538,"Regenerator | Green Validator 🌱",0.238720
473538,"Swiss Staking",3.539589
473538,"StarCluster",0.087692
473538,"Invicta Stake",0.157319
473538,"NodesGuru",0.164672
473538,"syncnode",0.126340
473538,"Disperze",3.294053
473538,"SG-1",8.387655
473538,"Cephalopod Equipment Corp",2.236340
473538,"Stakin",0.484255
473538,"jabbey",0.186753
473538,"Stakers",0.158277
473538,"meow",0.756628
473538,"#decentralizehk",0.157367
473538,"Oldcat",0.097835
473538,"pathrocknetwork",0.107972
473538,"0% fee - EZStaking.io 100% Slash Protected",0.826425
473538,"0% fees | Validator.run",0.143116
473538,"Simply Staking",0.303300
473538,"Consensus One",0.456240
473538,"Cosmostation",7.823509
473538,"Secure Secrets",0.231818
473538,"SOLAR Validator",0.113977
473538,"commercio.network",0.125169
473538,"Highlander-Nodes",0.323294
473538,"天照☀",0.246635
473538,"Cosmic Validator",0.610368
473538,"kytzu",0.131577
473538,"Lavender.five Nodes",1.197621
473538,"Wave",0.109155
473538,"Klub Staking",0.307594
473538,"Cat Boss",0.187405
473538,"notional-validator",0.691970
473538,"chainvibes",0.229427
473538,"kingnodes",1.743303
473538,"NosNode🔆️",0.435850
473538,"[ block pane ]",0.264694
473538,"Wetez",0.158914
473538,"KingSuper",0.117883
473538,"dimi 🦙",1.410188
473538,"stakefish",3.778392
473538,"Chainflow",0.145607
473538,"blockscape",0.908124
473538,"Sentinel",6.334726
473538,"strangelove-ventures",1.173418
473538,"cyberG",0.148848
473538,"STAKECRAFT",0.076178
473538,"Ping",0.213848
473538,"Provalidator",1.194658
473538,"ITA Stakers",0.880935
473538,"0base.vc",8.134515
473538,"0% fee ✅ CryptoCrew Validators #GenesisCrew",0.766708
473538,"Agaram.ai",0.056655
473538,"Fist of the North Star",0.130579
473538,"Chorus One",1.433470
473538,"BasBlock",0.342083
473538,"Validating Chaos",0.513757
473538,"ChainLayer",0.927543
473538,"Chandrodaya",0.060909
473538,"Stakely.io",0.346919
473538,"Figment",3.517620
473538,"StakeWithUs",0.063075
473538,"HashQuark",0.447750
473538,"POSTHUMAN ✵ DVS",0.285751
473538,"BouBouNode",2.127253
473538,"KalpaTech",0.955341
473538,"SpacePotato",0.724730
473538,"Messi",0.059554
473538,"RHINO",0.232322
473538,"Witval",0.200880
473538,"Chill Validation",0.456747
473538,"web34ever",0.160938
473538,"milkstake",0.564931
473538,"AUDIT.one",0.220488
473538,"stake.systems",0.120614
473538,"OmniFlix Network",1.166481
473538,"OranG3cluB",0.117645
473538,"needlecast",0.355586
473538,"deus labs",1.034539
473538,"0% fee - Imperator.co",2.765003
473538,"elsehow",0.485693
473538,"FreshJUNO",0.986147
473538,"01node",0.744975
473538,"Citadel.one",2.807053
473538,"Bi23 Labs",0.713072
473538,"StakeLab",0.230498
475338,"0% fee | Stakewolle.com",0.106510
475338,"SmartNodes",2.148941
475338,"STC Capital",0.331875
475338,"Ubik Capital",0.210259
475338,"Bro_n_Bro",0.547772
475338,"WeStaking",1.232624
475338,"Cros-nest",0.602834
475338,"Cypher Core",0.197043
475338,"CommunityStaking",0.394283
475338,"Inotel",1.237824
475338,"0% fees 🚀 | BlueStake",2.924937
475338,"Crab Shack (ben2x4)",0.920122
475338,"Artifact",0.323021
475338,"Stakecito",1.336902
475338,"Regenerator | Green Validator 🌱",0.238786
475338,"Swiss Staking",3.539106
475338,"StarCluster",0.087678
475338,"Invicta Stake",0.157293
475338,"NodesGuru",0.164645
475338,"syncnode",0.126319
475338,"Disperze",3.293607
475338,"SG-1",8.387622
475338,"Cephalopod Equipment Corp",2.235440
475338,"Stakin",0.484175
475338,"jabbey",0.186730
475338,"Stakers",0.158251
475338,"meow",0.756503
475338,"#decentralizehk",0.157341
475338,"Oldcat",0.097819
475338,"pathrocknetwork",0.107954
475338,"0% fee - EZStaking.io 100% Slash Protected",0.827537
475338,"0% fees | Validator.run",0.143093
475338,"Simply Staking",0.303250
475338,"Consensus One",0.456165
475338,"Cosmostation",7.824135
475338,"Secure Secrets",0.231789
475338,"SOLAR Validator",0.113959
475338,"commercio.network",0.125149
475338,"Highlander-Nodes",0.323240
475338,"天照☀",0.246594
475338,"Cosmic Validator",0.610267
475338,"kytzu",0.131555
475338,"Lavender.five Nodes",1.197433
475338,"Wave",0.109137
475338,"Klub Staking",0.307543
475338,"Cat Boss",0.187374
475338,"notional-validator",0.691855
475338,"chainvibes",0.229389
475338,"kingnodes",1.743087
475338,"NosNode🔆️",0.435801
475338,"[ block pane ]",0.264650
475338,"Wetez",0.158887
475338,"KingSuper",0.117864
475338,"dimi 🦙",1.409954
475338,"stakefish",3.767263
475338,"Chainflow",0.145583
475338,"blockscape",0.907974
475338,"Sentinel",6.339935
475338,"strangelove-ventures",1.173259
475338,"cyberG",0.148823
475338,"STAKECRAFT",0.076166
475338,"Ping",0.214589
475338,"Provalidator",1.194472
475338,"ITA Stakers",0.882072
475338,"0base.vc",8.134390
475338,"0% fee ✅ CryptoCrew Validators #GenesisCrew",0.766794
475338,"Agaram.ai",0.056868
475338,"Fist of the North Star",0.130616
475338,"Chorus One",1.433234
475338,"BasBlock",0.342026
475338,"Validating Chaos",0.513684
475338,"ChainLayer",0.927390
475338,"Chandrodaya",0.060899
475338,"Stakely.io",0.346880
475338,"Figment",3.517038
475338,"StakeWithUs",0.063065
475338,"HashQuark",0.447676
475338,"POSTHUMAN ✵ DVS",0.285710
475338,"BouBouNode",2.127024
475338,"KalpaTech",0.955183
475338,"SpacePotato",0.730454
475338,"Messi",0.059555
475338,"RHINO",0.232283
475338,"Witval",0.200847
475338,"Chill Validation",0.456671
475338,"web34ever",0.160911
475338,"milkstake",0.564837
475338,"AUDIT.one",0.220452
475338,"stake.systems",0.120594
475338,"OmniFlix Network",1.171742
475338,"OranG3cluB",0.117626
475338,"needlecast",0.355527
475338,"deus labs",1.034368
475338,"0% fee - Imperator.co",2.765396
475338,"elsehow",0.485613
475338,"FreshJUNO",0.985984
475338,"01node",0.744852
475338,"Citadel.one",2.806922
475338,"Bi23 Labs",0.712370
475338,"StakeLab",0.230460
477138,"0% fee | Stakewolle.com",0.106493
477138,"SmartNodes",2.148538
477138,"STC Capital",0.331812
477138,"Ubik Capital",0.210219
477138,"Bro_n_Bro",0.547743
477138,"WeStaking",1.232390
477138,"Cros-nest",0.602720
477138,"Cypher Core",0.197006
477138,"CommunityStaking",0.394208
477138,"Inotel",1.237589
477138,"0% fees 🚀 | BlueStake",2.924464
477138,"Crab Shack (ben2x4)",0.919947
477138,"Artifact",0.322960
477138,"Stakecito",1.336881
477138,"Regenerator | Green Validator 🌱",0.238741
477138,"Swiss Staking",3.538764
477138,"StarCluster",0.087661
477138,"Invicta Stake",0.157263
477138,"NodesGuru",0.164614
477138,"syncnode",0.126295
477138,"Disperze",3.293314
477138,"SG-1",8.397074
477138,"Cephalopod Equipment Corp",2.235017
477138,"Stakin",0.484083
477138,"jabbey",0.186703
477138,"Stakers",0.158221
477138,"meow",0.756359
477138,"#decentralizehk",0.157311
477138,"Oldcat",0.097800
477138,"pathrocknetwork",0.107933
477138,"0% fee - EZStaking.io 100% Slash Protected",0.827382
477138,"0% fees | Validator.run",0.143099
477138,"Simply Staking",0.303192
477138,"Consensus One",0.456078
477138,"Cosmostation",7.823174
477138,"Secure Secrets",0.231999
477138,"SOLAR Validator",0.113937
477138,"commercio.network",0.125125
477138,"Highlander-Nodes",0.323255
477138,"天照☀",0.246561
477138,"Cosmic Validator",0.610152
477138,"kytzu",0.131530
477138,"Lavender.five Nodes",1.197206
477138,"Wave",0.109117
477138,"Klub Staking",0.307485
477138,"Cat Boss",0.187339
477138,"notional-validator",0.691724
477138,"chainvibes",0.229345
477138,"kingnodes",1.742819
477138,"NosNode🔆️",0.435720
477138,"[ block pane ]",0.264600
477138,"Wetez",0.158857
477138,"KingSuper",0.117842
477138,"dimi 🦙",1.409687
477138,"stakefish",3.766563
477138,"Chainflow",0.145556
477138,"blockscape",0.907801
477138,"Sentinel",6.340008
477138,"strangelove-ventures",1.173070
477138,"cyberG",0.148795
477138,"STAKECRAFT",0.076151
477138,"Ping",0.214549
477138,"Provalidator",1.194385
477138,"ITA Stakers",0.881905
477138,"0base.vc",8.133609
477138,"0% fee ✅ CryptoCrew Validators #GenesisCrew",0.766665
477138,"Agaram.ai",0.056857
477138,"Fist of the North Star",0.130592
477138,"Chorus One",1.433007
477138,"BasBlock",0.341962
477138,"Validating Chaos",0.513377
477138,"ChainLayer",0.927231
477138,"Chandrodaya",0.060888
477138,"Stakely.io",0.348491
477138,"Figment",3.516372
477138,"StakeWithUs",0.063062
477138,"HashQuark",0.447591
477138,"POSTHUMAN ✵ DVS",0.285667
477138,"BouBouNode",2.126742
477138,"KalpaTech",0.955002
477138,"SpacePotato",0.730342
477138,"Messi",0.059544
477138,"RHINO",0.232311
477138,"Witval",0.200809
477138,"Chill Validation",0.456585
477138,"web34ever",0.160881
477138,"milkstake",0.564730
477138,"AUDIT.one",0.220410
477138,"stake.systems",0.120571
477138,"OmniFlix Network",1.173187
477138,"OranG3cluB",0.117603
477138,"needlecast",0.355460
477138,"deus labs",1.034172
477138,"0% fee - Imperator.co",2.764956
477138,"elsehow",0.485521
477138,"FreshJUNO",0.985797
477138,"01node",0.744786
477138,"Citadel.one",2.806439
477138,"Bi23 Labs",0.712235
477138,"StakeLab",0.230416
478938,"0% fee | Stakewolle.com",0.106490
478938,"SmartNodes",2.148573
478938,"STC Capital",0.331817
478938,"Ubik Capital",0.210213
478938,"Bro_n_Bro",0.547826
478938,"WeStaking",1.232355
